time,x,y,theta,mode
10.99089,0.87855,1.35815,-0.55587ModePathFollowingn
11.01589,0.88705,1.35288,-0.55391ModePathFollowingn
11.04089,0.89551,1.34765,-0.55242ModePathFollowingn
11.06590,0.90395,1.34246,-0.55154ModePathFollowingn
11.09090,0.91248,1.33722,-0.55127ModePathFollowingn
11.11590,0.92091,1.33203,-0.55175ModePathFollowingn
11.14091,0.92937,1.32681,-0.55303ModePathFollowingn
11.16591,0.93771,1.32165,-0.55499ModePathFollowingn
11.19091,0.94597,1.31652,-0.55702ModePathFollowingn
11.21591,0.95417,1.31139,-0.56033ModePathFollowingn
11.24092,0.96226,1.30630,-0.56357ModePathFollowingn
11.26592,0.97033,1.30118,-0.56763ModePathFollowingn
11.29092,0.97832,1.29606,-0.57148ModePathFollowingn
11.31593,0.98625,1.29093,-0.57614ModePathFollowingn
11.34093,0.99417,1.28577,-0.58040ModePathFollowingn
11.36593,1.00209,1.28055,-0.58418ModePathFollowingn
11.39093,1.01010,1.27524,-0.58702ModePathFollowingn
11.41594,1.01816,1.26987,-0.58864ModePathFollowingn
11.44094,1.02622,1.26448,-0.59000ModePathFollowingn
11.46594,1.03433,1.25905,-0.59000ModePathFollowingn
11.49095,1.04250,1.25357,-0.58952ModePathFollowingn
11.51595,1.05064,1.24815,-0.58763ModePathFollowingn
11.54095,1.05874,1.24276,-0.58520ModePathFollowingn
11.56596,1.06687,1.23739,-0.58202ModePathFollowingn
11.59096,1.07503,1.23204,-0.57837ModePathFollowingn
11.61596,1.08316,1.22676,-0.57459ModePathFollowingn
11.64097,1.09130,1.22151,-0.57026ModePathFollowingn
11.66597,1.09951,1.21627,-0.56627ModePathFollowingn
11.69097,1.10771,1.21108,-0.56242ModePathFollowingn
11.71597,1.11598,1.20589,-0.55911ModePathFollowingn
11.74098,1.12420,1.20076,-0.55621ModePathFollowingn
11.76598,1.13249,1.19562,-0.55391ModePathFollowingn
11.79098,1.14078,1.19050,-0.55208ModePathFollowingn
11.81598,1.14914,1.18537,-0.55107ModePathFollowingn
11.84099,1.15748,1.18025,-0.55039ModePathFollowingn
11.86599,1.16589,1.17507,-0.55046ModePathFollowingn
11.89099,1.17425,1.16994,-0.55127ModePathFollowingn
11.91599,1.18258,1.16481,-0.55229ModePathFollowingn
11.94100,1.19098,1.15963,-0.55425ModePathFollowingn
